[fixture] [Mon Aug 31 15:35:39 2026] PHP 8.5.4 Development Server (http://127.0.0.1:8091) started
chromium 151.0.7922.34 (fixture spawned)
tier low-android (low Android (Pixel 4a-class), CPU x6)
  low-android/sha16/inline/cold rep 1/50: solve 90 ms (p2v 151 ms, tx 250773 B, cachehits 0, js 42 ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 16/50: solve 187 ms (p2v 206 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 17/50: solve 329 ms (p2v 347 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 18/50: solve 234 ms (p2v 251 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 19/50: solve 231 ms (p2v 248 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 20/50: solve 60 ms (p2v 77 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 21/50: solve 437 ms (p2v 454 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 22/50: solve 56 ms (p2v 74 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 23/50: solve 215 ms (p2v 233 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 24/50: solve 112 ms (p2v 131 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 25/50: solve 104 ms (p2v 123 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 26/50: solve 60 ms (p2v 79 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 27/50: solve 326 ms (p2v 343 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 28/50: solve 197 ms (p2v 215 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 29/50: solve 295 ms (p2v 313 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 30/50: solve 174 ms (p2v 194 ms, tx 250780 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 31/50: solve 46 ms (p2v 66 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 32/50: solve 265 ms (p2v 284 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 33/50: solve 180 ms (p2v 199 ms, tx 250775 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 34/50: solve 50 ms (p2v 68 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 35/50: solve 583 ms (p2v 600 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 36/50: solve 27 ms (p2v 45 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 37/50: solve 60 ms (p2v 78 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 38/50: solve 180 ms (p2v 199 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 39/50: solve 167 ms (p2v 188 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 40/50: solve 104 ms (p2v 121 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 41/50: solve 59 ms (p2v 77 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 42/50: solve 41 ms (p2v 58 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 43/50: solve 88 ms (p2v 106 ms, tx 250776 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 44/50: solve 728 ms (p2v 745 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 45/50: solve 52 ms (p2v 71 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 46/50: solve 72 ms (p2v 90 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 47/50: solve 346 ms (p2v 366 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 48/50: solve 441 ms (p2v 459 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 49/50: solve 132 ms (p2v 152 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha18/inline/warm rep 50/50: solve 52 ms (p2v 69 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  repeat navigation flagship-android/sha18/inline/warm: p2v 41 ms, tx 250772 B, cachehits 0, load 19 ms
  flagship-android/sha20/inline/cold rep 1/50: solve 278 ms (p2v 297 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 2/50: solve 1419 ms (p2v 1437 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 3/50: solve 311 ms (p2v 328 ms, tx 250775 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 4/50: solve 88 ms (p2v 105 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 5/50: solve 825 ms (p2v 844 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 6/50: solve 244 ms (p2v 264 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 7/50: solve 66 ms (p2v 85 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 8/50: solve 303 ms (p2v 320 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 9/50: solve 33 ms (p2v 50 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 10/50: solve 609 ms (p2v 627 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 11/50: solve 176 ms (p2v 193 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 12/50: solve 37 ms (p2v 54 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 13/50: solve 64 ms (p2v 82 ms, tx 250775 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 14/50: solve 464 ms (p2v 483 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 15/50: solve 316 ms (p2v 333 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 16/50: solve 363 ms (p2v 383 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 17/50: solve 1160 ms (p2v 1178 ms, tx 250775 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 18/50: solve 1021 ms (p2v 1041 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 19/50: solve 155 ms (p2v 175 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 20/50: solve 588 ms (p2v 610 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 21/50: solve 715 ms (p2v 742 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 22/50: solve 155 ms (p2v 178 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 23/50: solve 511 ms (p2v 531 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 24/50: solve 477 ms (p2v 498 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 25/50: solve 234 ms (p2v 255 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 26/50: solve 274 ms (p2v 296 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 27/50: solve 50 ms (p2v 69 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 28/50: solve 560 ms (p2v 580 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 29/50: solve 897 ms (p2v 916 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 30/50: solve 958 ms (p2v 977 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 31/50: solve 1116 ms (p2v 1143 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 32/50: solve 1092 ms (p2v 1115 ms, tx 250776 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 33/50: solve 825 ms (p2v 853 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 34/50: solve 206 ms (p2v 235 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 35/50: solve 757 ms (p2v 785 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 36/50: solve 30 ms (p2v 55 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 37/50: solve 86 ms (p2v 108 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 38/50: solve 1368 ms (p2v 1389 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 39/50: solve 1050 ms (p2v 1069 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 40/50: solve 443 ms (p2v 465 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 41/50: solve 415 ms (p2v 436 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 42/50: solve 853 ms (p2v 876 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 43/50: solve 424 ms (p2v 444 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 44/50: solve 66 ms (p2v 86 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 45/50: solve 258 ms (p2v 277 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 46/50: solve 103 ms (p2v 125 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 47/50: solve 577 ms (p2v 610 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 48/50: solve 1254 ms (p2v 1291 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 49/50: solve 442 ms (p2v 470 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/cold rep 50/50: solve - ms (p2v - ms, tx 251080 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB TIMED OUT ERRORS=1)
  flagship-android/sha20/inline/warm pre-warmed the context (rep 0 discarded)

  flagship-android/sha20/inline/warm rep 1/50: solve 2429 ms (p2v 2460 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 2/50: solve 2314 ms (p2v 2339 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 3/50: solve 690 ms (p2v 715 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 4/50: solve 756 ms (p2v 784 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 5/50: solve 663 ms (p2v 696 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 6/50: solve 292 ms (p2v 318 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 7/50: solve 690 ms (p2v 714 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 8/50: solve 922 ms (p2v 944 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 9/50: solve 632 ms (p2v 661 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 10/50: solve 1435 ms (p2v 1469 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 11/50: solve 774 ms (p2v 795 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 12/50: solve 112 ms (p2v 132 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 13/50: solve 1094 ms (p2v 1112 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 14/50: solve 1160 ms (p2v 1179 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 15/50: solve 1720 ms (p2v 1738 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 16/50: solve 122 ms (p2v 140 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 17/50: solve 316 ms (p2v 333 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 18/50: solve 36 ms (p2v 54 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 19/50: solve 363 ms (p2v 381 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 20/50: solve 135 ms (p2v 155 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 21/50: solve 290 ms (p2v 309 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 22/50: solve 75 ms (p2v 93 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 23/50: solve 1373 ms (p2v 1391 ms, tx 250775 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 24/50: solve 1677 ms (p2v 1695 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 25/50: solve 457 ms (p2v 475 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 26/50: solve 1398 ms (p2v 1417 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 27/50: solve 1819 ms (p2v 1836 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 28/50: solve 606 ms (p2v 627 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 29/50: solve 265 ms (p2v 282 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 30/50: solve 272 ms (p2v 289 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 31/50: solve 122 ms (p2v 140 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 32/50: solve 311 ms (p2v 329 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 33/50: solve 350 ms (p2v 368 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 34/50: solve 749 ms (p2v 767 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 35/50: solve 1243 ms (p2v 1263 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 36/50: solve 807 ms (p2v 824 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 37/50: solve 1031 ms (p2v 1052 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 38/50: solve 1162 ms (p2v 1188 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 39/50: solve 771 ms (p2v 795 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 40/50: solve 877 ms (p2v 900 ms, tx 250772 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 41/50: solve 427 ms (p2v 449 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 42/50: solve 370 ms (p2v 391 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 43/50: solve 220 ms (p2v 241 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 44/50: solve 223 ms (p2v 243 ms, tx 250775 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 45/50: solve 66 ms (p2v 89 ms, tx 250774 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 46/50: solve 50 ms (p2v 76 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 47/50: solve 1720 ms (p2v 1744 ms, tx 250773 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 48/50: solve 976 ms (p2v 1002 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 49/50: solve 2357 ms (p2v 2385 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/sha20/inline/warm rep 50/50: solve 49 ms (p2v 74 ms, tx 250771 B, cachehits 0, js - ms, wasmC - ms, longtasks 0(0 ms), heap 9.5 MB)
  repeat navigation flagship-android/sha20/inline/warm: p2v 2008 ms, tx 250772 B, cachehits 0, load 27 ms
  flagship-android/argon2id/inline/cold rep 1/20: solve 6792 ms (p2v 6819 ms, tx 250805 B, cachehits 0, js - ms, wasmC - ms, worker 16 ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/argon2id/inline/cold rep 2/20: solve 1496 ms (p2v 1519 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 14 ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/argon2id/inline/cold rep 3/20: solve 6009 ms (p2v 6034 ms, tx 250804 B, cachehits 0, js - ms, wasmC - ms, worker 18 ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/argon2id/inline/cold rep 4/20: solve 15388 ms (p2v 15416 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 16 ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/argon2id/inline/cold rep 5/20: solve 1848 ms (p2v 1871 ms, tx 250803 B, cachehits 0, js - ms, wasmC - ms, worker 9 ms, longtasks 0(0 ms), heap 9.5 MB)
  flagship-android/argon2id/inline/cold rep 6/20: solve 719 ms (p2v 738 ms, tx 250804 B, cachehits 0, js - ms, wasmC - ms, worker 9 ms, longtasks 0(0 ms), heap 9.5 MB)
